Time Index,2013,2014,2015,2016,2017,2018,2019,2020,2021
2216,47.018158,48.039856,23.793499,12.096885,24.535522,20.900465,45.464985,9.573622,23.226652
2217,47.673218,51.32776,24.122072,13.107959,27.520367,23.169039,42.59007,9.6413765,22.10124
2218,48.62963,50.165726,24.566067,11.713231,29.49357,21.619528,41.76871,10.604706,20.819399
2219,48.457573,51.546597,25.763248,12.291203,31.902012,23.013533,41.363003,10.740591,21.663395
2220,48.70647,54.037094,28.85394,12.574164,30.932512,24.473875,39.7342,11.020922,22.151888
2221,49.26812,57.435753,28.890045,13.137455,34.273888,26.570005,38.050762,11.251156,23.189547
2222,49.272972,64.05297,30.75826,14.388849,36.8836,25.329878,37.235394,10.771154,25.625677
2223,48.851242,59.78123,32.205723,16.411514,47.58533,24.898344,37.533913,11.143226,27.933054
2224,49.360504,55.373367,33.0039,17.511156,52.376225,26.784273,37.67641,11.203756,29.120787
2225,49.69638,51.47307,33.447426,17.722132,58.593487,31.788073,38.434006,13.295843,29.157763
2226,49.889393,51.202095,32.51951,21.19522,46.31172,27.586973,37.632843,14.211166,26.532598
2227,50.072075,52.493805,30.657255,21.838066,31.04112,24.411121,39.86257,11.103857,27.305
2228,50.75786,53.750084,33.832436,24.351507,28.313614,26.872423,40.241955,10.572322,26.948214
2229,49.85768,51.32465,30.383512,15.697037,22.926655,20.59873,37.016094,13.308506,25.00408
2230,47.81514,42.1784,25.925318,12.668695,23.984005,18.707132,33.62546,12.801004,20.007591
2231,46.8634,36.204353,24.080194,11.359617,21.222317,16.23335,30.866274,11.964691,18.48073
2232,29.60422,35.523006,23.62275,9.292365,19.187088,14.565441,25.595161,12.084496,18.487612
2233,27.697409,32.088734,25.616396,9.503377,18.696585,13.185299,28.95076,10.280042,16.28751
2234,27.957754,32.06437,24.729097,9.824261,17.396183,13.576145,34.109905,10.073824,16.089296
2235,28.340197,33.294804,24.464993,10.69098,20.259811,13.278821,35.22604,9.651122,17.408926
2236,28.149086,33.146385,24.422182,10.051735,23.552526,14.28915,38.212963,9.878615,19.131083
2237,30.308777,34.84606,24.5069,9.745245,21.36528,16.334879,39.393635,9.615059,21.44044
2238,49.598858,45.702873,25.055239,16.542896,28.387714,19.714905,46.43551,9.539132,23.204086
2239,50.00663,47.683044,25.44737,17.185795,27.981058,21.12633,50.798862,9.873355,24.8032
2240,49.57644,46.674942,25.444971,16.501299,27.242414,20.99196,49.39078,11.222889,34.079742
2241,49.933884,46.14148,26.19857,16.752043,31.325806,21.11949,49.28141,13.504538,45.712017
2242,51.775677,46.52951,27.049057,16.384,31.702278,21.409311,49.063778,13.422858,40.39169
2243,52.655647,47.09596,28.259241,16.442364,28.912355,21.586103,49.363903,16.139662,31.386873
2244,53.297733,49.7344,28.143398,16.859785,30.444603,21.249214,51.442387,16.815125,23.852896
2245,53.98792,49.90673,28.031847,18.623466,34.24926,21.579298,54.56905,12.190807,21.975756
2246,53.91794,50.337143,28.258274,20.522377,38.913326,22.166513,56.726177,12.298862,19.16445
2247,53.351467,52.84603,28.529474,24.074657,43.204823,22.397171,58.328995,13.667871,19.679884
2248,53.832554,54.23699,28.40568,27.738686,54.89259,22.75373,65.75394,13.095107,21.49586
2249,54.30533,49.45684,27.49767,30.42168,56.58227,22.709726,75.43333,11.455626,22.099363
2250,53.457115,47.373917,28.089865,29.422077,41.00558,20.914797,75.22546,11.356886,21.044376
2251,52.427704,46.751312,29.57408,20.329884,28.069565,21.233252,67.46479,12.787003,22.69538
2252,74.25136,48.982964,31.480137,18.594402,27.39493,22.83891,59.18792,14.424163,25.983469
2253,52.50289,45.627895,28.816658,15.903579,26.15049,20.946508,50.311752,12.497568,23.368233
2254,33.249943,39.691315,25.664677,14.8072195,25.237951,17.553356,43.567066,17.5743,20.08185
2255,31.563803,35.57144,23.86376,15.764135,22.468208,14.111995,32.663555,13.650046,15.939001
2256,27.864584,34.822365,23.852936,13.862659,18.32761,13.551649,26.808575,13.435948,13.041342
2257,24.684792,31.266357,25.97772,13.750737,16.347706,11.459171,29.003271,10.624001,11.345285
2258,31.223726,31.53286,24.988438,15.227637,15.377249,11.115452,29.661009,11.471294,13.924454
2259,29.238943,31.275837,24.948889,12.735252,16.094555,11.038181,31.072746,10.636576,14.83975
2260,30.58457,31.524183,25.251451,11.17979,17.060516,12.11674,39.88198,12.148386,16.949697
2261,36.19853,33.436615,25.365055,9.574654,18.476303,16.414236,40.453754,12.656992,20.45866
2262,46.536667,34.989983,26.05719,13.312508,21.59495,18.898706,41.032536,13.487294,23.46972
2263,60.88393,35.16909,26.237694,14.291164,22.494686,19.556923,43.43328,12.377028,23.852205
2264,48.408905,35.311832,26.400747,12.192214,24.082855,19.380507,44.60616,12.074274,24.933115
2265,45.93541,36.206287,27.131296,14.593589,27.543879,20.451582,47.696537,16.396744,25.989088
2266,48.50609,37.22911,27.689314,16.048368,27.119862,21.31684,45.94122,15.649067,22.38869
2267,46.749405,37.43875,26.807287,14.474338,25.071865,22.051107,45.23622,16.688223,20.58476
2268,46.819145,36.66753,26.028696,17.694626,27.672356,22.879248,44.60731,14.151634,19.350592
2269,54.521156,37.68824,25.495958,14.4949665,28.781458,24.6354,44.22907,11.574533,22.734213
2270,41.051132,38.275185,24.594301,18.397896,31.250454,28.769447,48.23758,10.7126,27.732336
2271,27.914585,39.62233,23.979544,22.431316,33.849922,31.992283,59.527412,10.028624,32.0469
2272,27.346018,38.17857,23.451406,30.510609,38.634647,35.95707,68.38538,9.908728,27.501867
2273,28.218641,37.503525,23.12279,26.244091,38.538723,32.85656,74.42747,10.244705,27.276556
2274,29.988796,37.521236,23.321634,18.005682,31.454016,29.630976,61.61031,10.723903,25.177473
2275,36.485474,38.738647,24.27873,16.966034,29.810059,28.201937,52.070034,10.770762,22.800592
2276,44.586983,43.956863,24.681393,15.989003,39.56225,26.636244,49.583775,10.759051,22.382046
2277,26.99111,40.944084,23.943773,15.414572,32.00908,20.652786,43.128548,11.215038,20.368147
2278,26.382805,38.56226,23.758333,12.055431,24.083578,18.888113,38.008965,9.993885,19.438583
2279,26.385336,37.59501,21.45016,10.335272,24.410408,16.613726,31.811918,8.992931,17.06978
2280,25.713171,37.284393,22.4918,7.402814,22.405262,14.548497,27.835955,9.6027355,16.161673
2281,24.801844,33.685997,23.447361,9.582982,21.938574,12.861566,29.337162,8.215249,12.270314
2282,25.814854,33.63313,20.607016,10.262402,20.658598,12.421323,34.47775,7.0152636,11.258935
2283,14.3833685,34.51997,22.827803,9.902093,21.81828,12.832721,35.44764,7.1402845,11.2656145
2284,26.95109,35.056335,25.807344,9.261031,22.821934,15.147331,38.469604,6.4615555,12.86865
2285,31.630682,35.412735,28.778952,8.84655,23.375912,16.365967,39.833996,6.404943,17.076069
2286,27.565536,36.26297,34.372635,15.531728,28.257545,19.493603,40.314537,10.571516,20.116446
2287,27.080263,39.38455,36.20117,16.14912,28.346539,21.083258,43.332428,9.89695,22.359991
2288,26.780901,43.798813,35.191833,15.388181,26.379145,20.56847,44.673428,10.509585,21.956627
2289,24.975647,48.41275,37.612484,15.272991,28.45406,21.012241,45.751415,12.676502,20.409866
2290,26.070326,50.060867,33.7605,14.635917,29.693657,21.01744,47.949574,13.262002,19.478212
2291,27.27507,53.39177,30.686306,14.393807,30.888706,22.511229,47.8285,13.311622,17.986513
2292,34.22888,54.73903,32.031254,15.677029,31.807781,27.65943,48.13395,13.803119,20.356611
2293,41.261368,51.747852,35.583267,18.452175,30.720234,36.32229,50.211853,15.146123,22.46501
2294,43.54271,48.910446,37.9412,19.94714,31.256302,33.748856,54.461926,14.880276,25.517084
2295,46.77737,48.25026,48.687515,21.426376,34.708515,41.51461,61.08865,14.8868475,33.596386
2296,51.33201,48.064568,51.034836,25.340494,39.2244,31.7269,56.9668,13.9259815,45.352943
2297,53.703766,46.926235,51.55993,28.025686,37.737553,24.138475,54.072723,11.420547,45.994453
2298,51.92028,47.09414,42.660484,26.207224,28.977352,20.831774,54.02831,11.364922,38.575806
2299,48.992832,50.064487,45.40103,23.587555,30.832722,21.679834,53.335026,12.105913,30.350595
2300,49.703293,56.16442,50.81777,32.210617,28.11405,20.826609,49.165646,11.518581,30.8756
2301,40.851433,51.686203,43.821815,18.413803,24.790638,18.805624,44.609417,11.195791,23.752714
2302,32.72307,46.33452,34.95822,16.577751,22.843555,17.593145,38.828396,9.414122,20.133194
2303,29.050913,38.870388,25.303741,11.00853,20.757168,15.323664,32.535213,10.827847,18.432947
2304,29.702826,36.202442,24.891142,14.815221,18.82823,13.020404,27.882101,10.443102,17.041586
2305,24.75183,33.34182,24.63733,14.31276,16.575603,11.17938,33.02771,8.055817,14.898387
2306,22.988356,33.79351,23.413374,12.237372,16.094612,10.742277,34.163235,8.188572,15.492254
2307,22.718021,33.609406,22.496542,14.990499,16.128536,11.824181,34.292645,8.777197,12.915178
2308,23.160166,34.36905,23.522932,15.242948,16.248045,12.545102,34.58955,8.705232,16.442102
2309,23.351198,40.046825,27.324038,16.254734,17.823013,14.411438,34.096985,9.098558,18.935644
2310,24.357676,50.41813,30.39733,17.292725,20.862171,17.847073,33.313564,9.810814,21.569498
2311,24.990192,57.53286,35.60505,16.741978,20.63082,18.487267,36.226562,9.497529,23.180407
2312,25.602997,50.220703,38.234264,14.423591,21.416004,19.73939,39.059704,11.202982,26.507523
2313,25.906878,52.139915,41.11413,12.448289,24.622768,18.690878,39.416637,14.597008,29.018024
2314,26.321218,47.574608,42.02391,14.303336,24.557474,20.01039,40.830254,15.58052,31.067045
2315,27.89489,46.362476,45.765923,13.156683,25.645756,21.876291,43.4007,17.45507,31.559467
2316,29.540339,45.886784,47.39818,18.81496,26.646906,24.008156,44.08428,17.739534,33.159653
2317,31.734957,44.902733,48.503014,16.987127,28.167606,24.92249,43.983982,17.940414,34.487392
2318,31.279062,44.270554,52.18432,18.755058,33.047558,27.17167,43.108116,17.660322,38.62646
2319,30.961199,44.001167,75.54184,24.027586,30.81674,28.712828,43.822136,16.654547,45.82103
2320,31.055254,46.421288,58.98783,24.053886,31.176056,26.943075,44.97942,19.470825,56.556793
2321,31.730303,47.420128,48.97152,21.22125,28.804981,28.453775,48.180492,26.042492,59.869686
2322,31.667803,46.94191,48.69085,21.339691,24.95713,31.28976,50.75385,25.250765,65.7842
2323,35.280067,48.136097,44.969536,24.363817,22.991138,34.353745,53.70609,23.375563,79.93295
2324,48.442223,52.32679,48.81173,23.983795,22.740288,37.822926,54.446533,15.66295,81.57545
2325,40.29178,50.78532,38.105343,16.541006,21.923294,24.718824,51.228043,16.491808,68.78822
2326,28.34403,44.08335,37.37921,14.563979,20.338558,23.09817,44.958153,15.518327,38.756073
2327,26.581587,37.0686,30.008394,14.332118,18.433645,20.343311,39.048763,12.127853,31.10926
2328,25.32088,35.665962,29.946558,14.304884,16.552034,19.668104,35.66701,12.175503,25.965544
2329,22.612177,32.182228,30.339485,14.083256,13.667686,19.113924,34.844837,9.235612,21.0684
2330,25.854582,31.955006,32.81371,11.928357,13.751553,18.5889,35.440754,7.9646635,21.272213
2331,27.261385,31.067398,26.336681,11.193267,12.680746,18.2859,36.20515,9.200035,24.6541
2332,26.708208,32.850582,29.130728,12.219708,14.597726,19.889395,37.063915,9.776815,25.817585
2333,23.94084,35.017563,31.383942,10.646636,16.889822,21.35626,40.25313,9.571514,27.226799
2334,28.610977,52.14042,29.36731,12.6262665,17.555737,21.641886,47.566967,11.405523,30.283567
2335,28.48417,53.234924,38.038727,13.688453,18.09148,26.44127,49.088177,12.115975,32.866318
2336,28.664679,50.259186,34.036858,13.724258,26.482676,25.922335,47.591858,13.432423,32.643333
2337,31.186674,50.454422,38.76167,15.439044,32.26675,20.872095,46.77308,16.262253,33.704296
2338,37.6933,49.429504,39.09378,15.957866,32.07852,22.861334,47.812412,17.836533,32.902367
2339,47.157913,48.328766,47.9696,16.354053,31.84996,22.878336,48.91847,22.396292,35.15484
2340,50.885147,47.383358,48.740482,15.503324,30.731918,22.922382,49.56689,22.545824,42.837364
2341,52.10903,46.433895,46.265923,17.040773,31.110176,24.473131,52.021557,23.049671,55.683037
2342,52.023094,44.863365,47.340878,17.609114,37.20586,22.382357,56.18184,26.317633,71.86989
2343,51.613556,43.49705,44.80074,19.20518,45.197033,22.103167,61.293774,30.783567,77.5072
2344,50.95575,46.29502,43.380547,18.812202,41.3117,22.415192,72.671875,47.644543,84.633835
2345,50.28268,46.73314,41.842804,16.957655,32.767147,22.237328,72.30485,63.315754,90.84015
2346,47.759388,47.485493,37.39868,16.799,25.220184,21.189215,73.308014,52.71123,101.74606
2347,46.357628,51.296715,38.220818,16.99226,26.212645,19.060545,64.07734,35.32826,91.60388
2348,49.724365,63.216843,42.988167,17.08644,25.908646,20.968668,54.560993,22.88372,73.204704
2349,43.922073,55.150047,40.250084,15.054111,24.209324,18.579304,45.56956,19.191061,41.863636
2350,29.757177,47.092583,30.067692,13.949234,24.457779,17.095041,38.392513,19.561853,24.613276
2351,27.83068,40.274803,26.873152,13.665933,23.473236,16.198824,32.7904,16.365166,16.935547
2352,25.976423,36.105015,25.150469,12.820261,18.827732,16.061016,23.768236,15.9683,20.173487
2353,22.789883,33.962914,28.444157,10.820436,15.492236,16.976372,25.836767,12.793071,16.655622
2354,22.610155,34.87639,23.924543,10.975499,15.512516,17.016768,26.279919,10.848759,17.764982
2355,22.83578,32.612785,25.815334,11.028849,14.496492,17.229925,28.387533,13.546729,16.074501
2356,23.13154,33.428844,26.527489,11.137155,15.019141,18.799734,32.460705,11.312588,22.717102
2357,23.550768,35.943012,28.13841,11.7224045,15.980458,21.093515,34.85323,10.963522,28.60494
2358,29.938627,49.008335,32.90325,12.220053,16.613852,27.266886,39.798965,13.183898,26.131882
2359,38.02244,52.243153,40.344654,11.944905,17.85888,35.304367,41.702286,16.89989,26.747797
2360,38.492218,47.704388,44.968224,12.346116,23.835344,31.412779,40.726223,14.895707,22.474026
2361,44.96191,50.611874,44.804306,12.906583,24.987976,33.557045,44.665623,18.792082,22.103998
2362,46.946365,48.03846,42.202293,13.314094,26.657589,30.097158,45.186226,21.32299,23.881277
2363,48.574867,42.770584,42.062973,12.964286,27.357359,27.340008,46.432903,25.110846,24.397936
2364,51.3761,46.683792,43.600693,13.291933,31.036797,24.602114,48.624546,23.222406,28.755
2365,55.235817,47.7834,48.8677,13.698555,32.387127,22.114235,52.359234,26.30419,34.507484
2366,55.302208,49.953815,57.631283,13.850399,38.45521,23.320559,53.973736,36.43609,42.16626
2367,55.909115,49.583862,61.828938,14.018181,42.108803,22.31019,65.01019,39.245953,55.25309
2368,69.52102,49.597713,78.5245,14.145136,37.522633,20.953968,73.91249,37.47427,78.78102
2369,60.77394,50.69624,58.678978,13.8012905,36.04828,21.532948,83.131905,33.435276,83.41806
2370,46.55837,49.29724,52.200066,12.780757,33.31252,23.121954,72.076,23.080114,76.65147
2371,46.915176,58.288544,52.935307,12.742267,33.23946,22.925013,54.544575,20.799662,57.34265
2372,50.302334,57.158607,50.351147,13.513279,32.741352,21.9219,50.825565,20.150156,43.07658
2373,48.61808,42.250286,50.095314,12.930207,30.444283,21.071957,43.707874,17.16229,29.160658
2374,48.754852,39.40269,37.775215,12.123948,26.954082,17.684362,33.643703,17.077742,24.341677
2375,32.160988,37.340744,33.408405,8.092184,24.884275,17.722494,27.979334,13.762223,21.729322
2376,25.979143,35.050034,29.937428,9.241744,22.13442,16.556946,21.658022,11.47804,20.023565
2377,21.642836,31.317787,31.94643,9.768396,18.294584,16.032759,24.488829,9.519886,17.221724
2378,21.821198,29.519733,31.02144,10.267937,17.410023,15.606519,25.110441,8.821539,17.814571
2379,22.04153,29.201265,31.644386,10.693148,17.327127,16.404829,27.09812,9.032162,17.978657
2380,21.595608,31.895096,27.719023,10.684816,19.738796,17.243628,28.628838,9.363788,21.450901
2381,22.584522,33.67221,29.587372,9.93168,21.855644,20.217382,31.63717,9.818409,23.97928
2382,41.18597,38.867958,36.315075,8.729987,23.529945,22.825182,34.616688,11.312322,22.99275
2383,45.34596,39.859936,34.763786,7.9942694,26.370096,29.697767,38.113346,10.51555,23.379255
2384,45.852787,39.535767,40.31136,10.49823,25.951908,28.592093,39.044613,10.907933,28.393114
2385,49.74827,40.42121,37.72954,12.780987,26.373549,29.346432,38.844273,10.829227,31.057795
2386,49.940075,42.972527,37.099457,12.498328,28.011234,26.965565,39.93233,11.518663,31.196377
2387,48.459167,46.996483,34.45334,12.162971,29.464376,22.566835,40.844376,13.478909,34.270462
2388,50.955807,51.267365,34.2294,13.21429,30.817965,23.26768,44.12887,13.002443,36.341797
2389,49.776318,55.587242,33.546806,14.526131,31.656422,23.965069,46.974197,14.207251,37.985565
2390,52.45192,55.189552,39.606174,15.714273,32.631756,23.439644,54.431004,14.476613,42.413345
2391,55.588467,58.37027,44.551003,16.355776,38.882423,23.587572,56.662907,16.605114,55.755383
2392,57.947163,64.64608,40.53773,16.658085,46.15028,24.592691,71.677376,14.243311,70.57223
2393,52.769783,62.270367,35.225418,17.088299,37.344666,25.677702,69.86295,15.523698,74.56357
2394,52.81352,56.09722,33.7695,16.436312,30.66938,27.440405,58.970974,13.295607,61.225414
2395,52.61532,55.04949,34.44769,18.330204,29.573492,26.23169,49.224316,12.7169895,66.715675
2396,53.093697,59.192677,34.49388,20.335274,30.028927,26.845098,46.195404,12.544186,67.029
2397,52.42241,53.50741,28.425306,17.591143,25.006664,20.72954,44.705776,11.3567095,34.436543
2398,50.204422,45.188972,25.673422,14.576624,24.466232,18.088106,34.980595,11.553433,20.756966
2399,48.353687,36.26326,25.183615,13.101473,24.06808,15.654739,26.257162,10.589184,17.56775
2400,29.965425,34.491264,24.224554,12.584151,22.025928,13.169367,21.395643,10.389866,13.926649
2401,27.695484,30.148794,23.731337,12.021878,19.888493,12.555214,24.61934,7.6369686,14.441982
2402,27.893375,29.853,23.595968,12.862025,20.056713,12.286959,25.130667,8.578918,13.703828
2403,28.152761,28.95509,26.05823,13.787486,21.563457,14.496143,27.019184,8.627142,14.864977
2404,29.774714,29.242435,23.720007,13.572705,21.599823,13.172405,28.658474,7.9306216,15.807808
2405,40.977455,32.11925,26.857588,13.099641,22.942112,13.625809,30.565325,7.4954257,15.141741
2406,50.752563,36.23574,29.113491,14.949859,24.328583,18.19785,38.19511,8.802735,20.907467
2407,73.87496,37.213364,31.54212,15.694596,26.23935,18.120043,42.139996,8.604703,22.378317
2408,59.85693,39.809227,39.662655,15.655498,26.931847,17.728712,40.516304,9.936723,25.268768
2409,37.732452,48.83676,40.35499,16.761978,25.276287,18.810785,38.190647,9.412416,27.686937
2410,42.293976,52.965523,35.932304,17.247377,26.409544,18.670248,39.198338,10.069583,23.51114
2411,51.45901,55.451553,35.038223,17.92517,27.520676,18.711504,41.301792,10.741952,23.22721
2412,51.685307,61.63246,30.605062,19.114088,29.610247,19.434114,42.120476,12.089127,28.112667
2413,64.32822,62.001205,28.605194,19.894743,31.63927,21.575174,44.054928,11.999545,36.14795
