BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t510,35304.79902199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35312.05141
t511,38238.45365199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38245.70604
t512,40051.656012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40058.9084
t513,40499.167532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40506.41992
t514,40857.38784199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40864.64023
t515,40876.640392,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40883.89278
t516,40890.634172000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40897.88656
t517,40779.666872,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40786.91926
t518,40708.28503199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40715.53742
t519,40572.044191999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40579.29658
t520,40631.25160199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40638.50399
t521,40798.642212,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40805.8946
t522,41163.36350200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41170.61589
t523,41163.591852,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41896.84424
t524,41261.410112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41268.6625
t525,40269.35024199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40276.60263
t526,39198.898521999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39206.15091
t527,37677.530772,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37684.78316
t528,36044.616212,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36051.8686
t529,34639.470552,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34646.72294
t530,33665.331582,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33672.58397
t531,33108.648022,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33115.90041
t532,32931.248232,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32938.50062
t533,33320.354653167575,0.0,-172.71652116757264,0.0,0.0,0.0,0.0,0.0,0.0,-33154.89052
t534,34041.557213052,0.0,-103.36215105199608,0.0,0.0,0.0,0.0,0.0,0.0,-33945.44745
t535,35133.66698200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35140.91937
t536,36528.248712,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36535.5011
t537,37347.578602,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38080.83099
t538,38645.954842,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39379.20723
t539,39363.856362,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40097.10875
t540,40181.87995199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40189.13234
t541,39948.95191199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39956.2043
t542,39405.135172,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39412.38756
t543,38899.079831999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38906.33222
t544,38683.46759200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38690.71998
t545,38805.445172,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38812.69756
t546,39597.67239199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39604.92478
t547,40450.83773199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40458.09012
t548,40031.007472,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40038.25986
t549,39343.230112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39350.4825
t550,38374.478402,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38381.73079
t551,37013.777482,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37021.02987
t552,35493.159682,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35500.41207
t553,34151.40913199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34158.66152
t554,33071.675012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33078.9274
